Product Name,Original Price,Discounted Price
"CPU AMD RYZEN THREADRIPPER PRO 5995WX (2.7 GHZ BOOST 4,5 GHZ | 64 CORES / 128 THREADS | 292 MB CACHE| PCIE 4.0)",181.990.000Đ,169.000.000Đ
"CPU AMD RYZEN 5 7600X (4,7 GHZ BOOST 5,3 GHZ | 6 CORES / 12 THREADS | 32 MB CACHE| PCIE 5.0)",8.900.000Đ,4.990.000Đ
"CPU INTEL CORE ULTRA 9 285K (UP 5.7 GHZ, 24 NHÂN 24 LUỒNG, ARROW LAKE-S)",17.490.000Đ,14.590.000Đ
"CPU INTEL CORE ULTRA 7 265K (UP 5.5GHZ, 20 NHÂN 20 LUỒNG, ARROW LAKE-S)",11.790.000Đ,8.990.000Đ
"CPU INTEL CORE ULTRA 5 245K (14 NHÂN 14 LUỒNG, ARROW LAKE-S)",8.990.000Đ,6.990.000Đ
"CPU INTEL CORE I9 13900K (5.80GHZ, 24 NHÂN 32 LUỒNG, 36M CACHE, RAPTOR LAKE)",16.490.000Đ,8.990.000Đ
CPU AMD RYZEN 9 5950X (16 NHÂN / 32 LUỒNG | 3.4GHZ BOOST 4.9GHZ | 72MB CACHE | PCIE 4.0),17.990.000Đ,7.490.000Đ
"CPU AMD RYZEN 5 4500 (3,6 GHZ BOOST 4,1 GHZ | 6 CORES / 12 THREADS | 8MB CACHE| PCIE 3.0)",2.990.000Đ,1.490.000Đ
CPU AMD RYZEN 9 5900X (12 NHÂN / 24 LUỒNG | 3.7GHZ BOOST 4.8GHZ | 64MB CACHE | PCIE 4.0),15.600.000Đ,6.990.000Đ
CPU AMD RYZEN 5 4600G (3.7GHZ BOOST 4.2GHZ / 6 NHÂN 12 LUỒNG / 11MB / AM4),3.190.000Đ,2.150.000Đ
"CPU AMD RYZEN 5 5500 (3,6 GHZ BOOST 4,2 GHZ | 6 CORES / 12 THREADS | 16 MB CACHE| PCIE 3.0)",4.990.000Đ,1.990.000Đ
"CPU INTEL XEON E5-2689 ( 2.60 GHZ, 20M CACHE, 8C/16T)",2.900.000Đ,450.000Đ
CPU INTEL CORE I9-11900F (8 NHÂN 16 LUỒNG | 2.5GHZ TURBO 5.2GHZ | 16M CACHE | 65W),12.190.000Đ,7.990.000Đ
"CPU INTEL CORE I5 14400 (UP TO 4.70GHZ, 10 NHÂN 16 LUỒNG, 20MB CACHE, LGA 1700)",6.590.000Đ,6.290.000Đ
"CPU AMD RYZEN 9 7900 (3,7 GHZ BOOST 5,4 GHZ | 12 CORES / 24 THREADS | 64 MB CACHE| PCIE 5.0)",12.700.000Đ,11.190.000Đ
CPU AMD RYZEN 3 4300G (3.8 GHZ BOOST 4.0 GHZ | 4 CORES / 8 THREADS | 6 MB CACHE),2.990.000Đ,2.090.000Đ
CPU AMD RYZEN 3 3200G (3.6 - 4.0GHZ / 4 CORE 4 THREAD / SOCKET AM4),3.450.000Đ,2.200.000Đ
"CPU INTEL XEON PLATINUM 8280 PROCESSOR (38.5M CACHE, 2.70 GHZ)",299.000.000Đ,285.000.000Đ
CPU INTEL CORE I7-12700K TRAY NEW (3.8GHZ TURBO 5.0GHZ | 12 NHÂN 20 LUỒNG | 25MB CACHE | 125W),7.390.000Đ,4.900.000Đ
CPU INTEL CORE I9 14900KS (INTEL LGA1700 - 24 CORE - 32 THREAD - BASE 3.2GHZ - TURBO 6.2GHZ - CACHE 36MB),22.990.000Đ,19.990.000Đ
CPU AMD RYZEN 5 3600 (3.6 - 4.2GHZ / 6 CORE 12 THREAD / SOCKET AM4),5.550.000Đ,3.990.000Đ
CPU AMD RYZEN THREADRIPPER 3990X (2.9 GHZ - 4.3 GHZ / 64 CORES 128 THREADS / STRX4),102.900.000Đ,95.900.000Đ
CPU INTEL PENTIUM GOLD G6405 (2 NHÂN | 4 LUỒNG | 4.1 GHZ | 4MB CACHE),2.090.000Đ,1.990.000Đ
CPU AMD RYZEN 7 5700 (UP TO 4.6 GHZ | 8 CORES / 16 THREADS | 20 MB CACHE),5.590.000Đ,4.790.000Đ
CPU INTEL XEON E5-2660 V2,3.300.000Đ,500.000Đ
"CPU AMD RYZEN 7 7700 (3,8 GHZ BOOST 5,3 GHZ | 8 CORES / 16 THREADS | 32 MB CACHE| PCIE 5.0)",9.900.000Đ,9.250.000Đ
CPU AMD RYZEN 5 5500GT (UP TO 4.4 GHZ | 6 CORES / 12 THREADS | 19 MB CACHE),4.490.000Đ,3.750.000Đ
CPU INTEL XEON E5-2696 V4 2.20 GHZ / 55MB / 22 CORE / 44 THREAD / SOCKET 2011-3,36.000.000Đ,4.990.000Đ
CPU INTEL CORE I9-14900 (RAPTOR LAKE REFRESH),16.390.000Đ,15.550.000Đ
CPU AMD RYZEN 9 9900X (4.4 GHZ BOOST 5.6 GHZ | 12 CORES / 24 THREADS | 64 MB CACHE),13.790.000Đ,10.990.000Đ
"CPU AMD RYZEN THREADRIPPER PRO 7995WX  (2,5GHZ UP TO 5,1GHZ | 96 CORES/ 192 THREADS | 384MB CACHE| PCIE 5.0)",296.000.000Đ,289.990.000Đ
CPU AMD RYZEN THREADRIPPER PRO 7975WX (4.0GHZ UP TO 5.3GHZ |  32 CORES/ 64 THREADS | 128MB CACHE| PCIE 5.0),113.000.000Đ,106.990.000Đ
"CPU INTEL CORE I5-13400F TRAY NEW  (UP TO 4.60GHZ, 10 NHÂN 16 LUỒNG, 20 MB CACHE, LGA 1700)",4.490.000Đ,2.590.000Đ
"INTEL XEON PROCESSOR E5-2680 V4 (35M CACHE, 2.40 GHZ TURBO 3.30 GHZ) 14CORES / 28 THREAD",5.000.000Đ,690.000Đ
"CPU INTEL CORE ULTRA 9 285K (UP 5.7 GHZ, 24 NHÂN 24 LUỒNG, ARROW LAKE-S)",17.490.000Đ,14.590.000Đ
"CPU INTEL CORE ULTRA 7 265K (UP 5.5GHZ, 20 NHÂN 20 LUỒNG, ARROW LAKE-S)",11.790.000Đ,8.990.000Đ
"CPU INTEL CORE ULTRA 5 245K (14 NHÂN 14 LUỒNG, ARROW LAKE-S)",8.990.000Đ,6.990.000Đ
"CPU INTEL CORE I9 13900K (5.80GHZ, 24 NHÂN 32 LUỒNG, 36M CACHE, RAPTOR LAKE)",16.490.000Đ,8.990.000Đ
CPU AMD RYZEN 9 5950X (16 NHÂN / 32 LUỒNG | 3.4GHZ BOOST 4.9GHZ | 72MB CACHE | PCIE 4.0),17.990.000Đ,7.490.000Đ
"CPU AMD RYZEN 5 4500 (3,6 GHZ BOOST 4,1 GHZ | 6 CORES / 12 THREADS | 8MB CACHE| PCIE 3.0)",2.990.000Đ,1.490.000Đ
CPU AMD RYZEN 9 5900X (12 NHÂN / 24 LUỒNG | 3.7GHZ BOOST 4.8GHZ | 64MB CACHE | PCIE 4.0),15.600.000Đ,6.990.000Đ
"CPU AMD RYZEN 9 7950X (4,5 GHZ BOOST 5,7 GHZ | 16 CORES / 32 THREADS | 64 MB CACHE| PCIE 5.0)",15.990.000Đ,12.900.000Đ
CPU AMD RYZEN 5 4600G (3.7GHZ BOOST 4.2GHZ / 6 NHÂN 12 LUỒNG / 11MB / AM4),3.190.000Đ,2.150.000Đ
"CPU AMD RYZEN 9 7950X3D (4,2 GHZ BOOST 5,7 GHZ | 16 CORES / 32 THREADS | 128 MB CACHE| PCIE 5.0)",19.600.000Đ,17.900.000Đ
"CPU INTEL CELERON G5905 (INTEL LGA1200, 2 CORE/ 2 THREAD,  BASE 3.5GHZ, CACHE 4MB)",1.590.000Đ,1.190.000Đ
CPU AMD RYZEN THREADRIPPER 7970X (4.0GHZ UP TO 5.3GHZ |  32 CORES/ 64 THREADS | 128MB CACHE|  PCIE 5.0),72.500.000Đ,70.000.000Đ
"CPU INTEL CORE I5 14500 (UP TO 5.0GHZ, 14 NHÂN 20 LUỒNG, 24MB CACHE, LGA 1700)",6.850.000Đ,6.590.000Đ
CPU INTEL XEON E5-2696 V2 / 2.5GHZ / 30MB / 12 CORE / 24 THREAD / SOCKET 2011,3.300.000Đ,1.090.000Đ
"CPU AMD RYZEN 7 5800X3D (3,4 GHZ BOOST 4,5 GHZ | 8 CORES / 16 THREADS | 96MB CACHE| PCIE 4.0)",12.400.000Đ,9.450.000Đ
CPU INTEL CORE I3-10105F (3.7GHZ TURBO 4.4GHZ | 4 NHÂN 8 LUỒNG | 6MB CACHE | 65W),2.400.000Đ,1.350.000Đ
"CPU INTEL CORE I7-12700F TRAY (UP TO 4.80GHZ, 12 NHÂN 20 LUỒNG, 25M CACHE, ALDER LAKE)",8.990.000Đ,4.790.000Đ
"CPU AMD RYZEN 5 5600 (3,5 GHZ BOOST 4,4 GHZ | 6 CORES / 12 THREADS | 32 MB CACHE| PCIE 4.0)",5.990.000Đ,3.490.000Đ
CPU INTEL CORE I5-11400F TRAY NEW (6 NHÂN 12 LUỒNG | UP TO 4.4GHZ | 12M CACHE | 65W),5.190.000Đ,1.590.000Đ
"CPU INTEL CORE I9-13900KF (5.80GHZ, 24 NHÂN 32 LUỒNG, 36M CACHE, RAPTOR LAKE)",15.690.000Đ,14.290.000Đ
CPU AMD RYZEN 5 5600GT (3.6 GHZ BOOST 4.6 GHZ | 6 CORES / 12 THREADS | 16 MB CACHE),4.290.000Đ,3.890.000Đ
CPU INTEL  XEON E5-4640,2.100.000Đ,600.000Đ
"CPU AMD RYZEN 5 PRO 4650G MPK (3.7 GHZ TURBO UPTO 4.2GHZ / 11MB / 6 CORES, 12 THREADS / 65W / SOCKET AM4)",4.299.000Đ,2.900.000Đ
CPU INTEL CORE I5 10400 (2.9GHZ TURBO 4.3GHZ | 6 NHÂN 12 LUỒNG | 12MB CACHE),4.790.000Đ,3.390.000Đ
"CPU INTEL CORE I7-13700 (2.10 GHZ UP TO 5.20 GHZ, 30M  16 NHÂN 24 LUỒNG, SOCKET 1700)",10.350.000Đ,6.990.000Đ
CPU INTEL CORE I5 10400F TRAY (2.9GHZ TURBO 4.3GHZ | 6 NHÂN | 12 LUỒNG | 12MB CACHE),2.880.000Đ,1.900.000Đ
CPU INTEL CORE I5-11600K (6 NHÂN 12 LUỒNG | TURBO 4.9GHZ | 12M CACHE | 125W),5.990.000Đ,3.990.000Đ
"CPU AMD RYZEN 9 7900X (4,7 GHZ BOOST 5,6 GHZ | 12 CORES / 24 THREADS | 64 MB CACHE| PCIE 5.0)",13.900.000Đ,8.390.000Đ
CPU AMD RYZEN THREADRIPPER 7960X (4.2GHZ UP TO 5.3GHZ | 24 CORES/ 48 THREADS | 128MB CACHE|  PCIE 5.0),43.000.000Đ,38.990.000Đ
CPU INTEL PENTIUM GOLD G6400 (4.0GHZ | 2 NHÂN | 4 LUỒNG | 4MB CACHE),2.090.000Đ,1.790.000Đ
"CPU INTEL CORE ULTRA 9 285K (UP 5.7 GHZ, 24 NHÂN 24 LUỒNG, ARROW LAKE-S)",17.490.000Đ,14.590.000Đ
"CPU INTEL CORE ULTRA 7 265K (UP 5.5GHZ, 20 NHÂN 20 LUỒNG, ARROW LAKE-S)",11.790.000Đ,8.990.000Đ
"CPU INTEL CORE ULTRA 5 245K (14 NHÂN 14 LUỒNG, ARROW LAKE-S)",8.990.000Đ,6.990.000Đ
"CPU INTEL CORE I9 13900K (5.80GHZ, 24 NHÂN 32 LUỒNG, 36M CACHE, RAPTOR LAKE)",16.490.000Đ,8.990.000Đ
CPU AMD RYZEN 9 5950X (16 NHÂN / 32 LUỒNG | 3.4GHZ BOOST 4.9GHZ | 72MB CACHE | PCIE 4.0),17.990.000Đ,7.490.000Đ
"CPU AMD RYZEN 5 4500 (3,6 GHZ BOOST 4,1 GHZ | 6 CORES / 12 THREADS | 8MB CACHE| PCIE 3.0)",2.990.000Đ,1.490.000Đ
CPU AMD RYZEN 9 5900X (12 NHÂN / 24 LUỒNG | 3.7GHZ BOOST 4.8GHZ | 64MB CACHE | PCIE 4.0),15.600.000Đ,6.990.000Đ
CPU AMD RYZEN 5 4600G (3.7GHZ BOOST 4.2GHZ / 6 NHÂN 12 LUỒNG / 11MB / AM4),3.190.000Đ,2.150.000Đ
"CPU AMD RYZEN 5 5500 (3,6 GHZ BOOST 4,2 GHZ | 6 CORES / 12 THREADS | 16 MB CACHE| PCIE 3.0)",4.990.000Đ,1.990.000Đ
CPU INTEL CORE I7 14700F (INTEL LGA1700 - 20 CORE - 28 THREAD - BASE 2.1GHZ - TURBO 5.4GHZ - CACHE 33MB),10.390.000Đ,10.350.000Đ
CPU AMD RYZEN 7 5700X3D (3.0 GHZ BOOST 4.1 GHZ | 8 CORES / 16 THREADS | 96 MB CACHE),7.990.000Đ,6.390.000Đ
CPU AMD RYZEN 7 8700G (4.2 GHZ BOOST 5.1 GHZ | 8 CORES / 16 THREADS | 16 MB CACHE),9.990.000Đ,9.190.000Đ
"CPU INTEL CORE I5 14500 (UP TO 5.0GHZ, 14 NHÂN 20 LUỒNG, 24MB CACHE, LGA 1700)",6.850.000Đ,6.590.000Đ
CPU INTEL XEON E5-2696 V2 / 2.5GHZ / 30MB / 12 CORE / 24 THREAD / SOCKET 2011,3.300.000Đ,1.090.000Đ
"CPU AMD RYZEN 7 5800X3D (3,4 GHZ BOOST 4,5 GHZ | 8 CORES / 16 THREADS | 96MB CACHE| PCIE 4.0)",12.400.000Đ,9.450.000Đ
CPU INTEL CORE I3-10105F (3.7GHZ TURBO 4.4GHZ | 4 NHÂN 8 LUỒNG | 6MB CACHE | 65W),2.400.000Đ,1.350.000Đ
"CPU INTEL CORE I7-12700F TRAY (UP TO 4.80GHZ, 12 NHÂN 20 LUỒNG, 25M CACHE, ALDER LAKE)",8.990.000Đ,4.790.000Đ
"CPU AMD RYZEN 5 5600 (3,5 GHZ BOOST 4,4 GHZ | 6 CORES / 12 THREADS | 32 MB CACHE| PCIE 4.0)",5.990.000Đ,3.490.000Đ
CPU INTEL CORE I5-11400F TRAY NEW (6 NHÂN 12 LUỒNG | UP TO 4.4GHZ | 12M CACHE | 65W),5.190.000Đ,1.590.000Đ
"CPU INTEL CORE I9-13900KF (5.80GHZ, 24 NHÂN 32 LUỒNG, 36M CACHE, RAPTOR LAKE)",15.690.000Đ,14.290.000Đ
CPU AMD RYZEN 5 5600GT (3.6 GHZ BOOST 4.6 GHZ | 6 CORES / 12 THREADS | 16 MB CACHE),4.290.000Đ,3.890.000Đ
CPU INTEL  XEON E5-4640,2.100.000Đ,600.000Đ
"CPU AMD RYZEN 5 PRO 4650G MPK (3.7 GHZ TURBO UPTO 4.2GHZ / 11MB / 6 CORES, 12 THREADS / 65W / SOCKET AM4)",4.299.000Đ,2.900.000Đ
CPU INTEL CORE I5 10400 (2.9GHZ TURBO 4.3GHZ | 6 NHÂN 12 LUỒNG | 12MB CACHE),4.790.000Đ,3.390.000Đ
"CPU INTEL CORE I7-13700 (2.10 GHZ UP TO 5.20 GHZ, 30M  16 NHÂN 24 LUỒNG, SOCKET 1700)",10.350.000Đ,6.990.000Đ
CPU INTEL CORE I5 10400F TRAY (2.9GHZ TURBO 4.3GHZ | 6 NHÂN | 12 LUỒNG | 12MB CACHE),2.880.000Đ,1.900.000Đ
CPU INTEL CORE I5-11600K (6 NHÂN 12 LUỒNG | TURBO 4.9GHZ | 12M CACHE | 125W),5.990.000Đ,3.990.000Đ
"CPU AMD RYZEN 9 7900X (4,7 GHZ BOOST 5,6 GHZ | 12 CORES / 24 THREADS | 64 MB CACHE| PCIE 5.0)",13.900.000Đ,8.390.000Đ
CPU AMD RYZEN THREADRIPPER 7960X (4.2GHZ UP TO 5.3GHZ | 24 CORES/ 48 THREADS | 128MB CACHE|  PCIE 5.0),43.000.000Đ,38.990.000Đ
